"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2407E0394322Q","2024-02-01","C","maison",NA,96.2,"Moyenne","16 Rue du 8 Aout 1944 07430 Saint-Clair","07430","07225","84","07",831790.92,6465839.74,104.3,"très bonne",14082.4,146,"Électricité",1057.4,"Électricité",NA
"2407E0205751X","2024-01-17","G","maison",NA,43.6,"Lourde","9 Escaliers de Ternis 07000 Lyas","07000","07146","84","07",826597.17,6405786.92,319.4,"insuffisante",23047.6,529,"Fioul domestique",2137.7,"Fioul domestique",NA
"2407E0051355P","2024-01-05","E","appartement",NA,95.6,"Très lourde","36 Rue de la République 07400 Le Teil","07400","07319","84","07",833839.35,6385184.16,286.3,"insuffisante",30295.8,316,"Électricité",2166.6,"Électricité",NA
"2407E0312615B","2024-01-26","D","appartement",NA,72.7,"Légère","12 calade du chareyras 07190 Saint-Pierreville","07190","07286","84","07",817626.99,6414064.12,187.4,"insuffisante",13038,179.4,"Gaz naturel",1127,"Gaz naturel",NA
"2407E0185322E","2024-01-16","G","appartement",NA,58,"Légère","90 Rue de la République 07400 Le Teil","07400","07319","84","07",833703.13,6384977.48,281.4,"insuffisante",31991.7,551,"Électricité",2282.6,"Électricité",NA
"2407E0311776U","2024-01-27","D","maison",NA,51,"Moyenne","520 Rue du Moulin de l'Aure 07130 Toulaud","07130","07323","84","07",843555.29,6423568.89,130.6,"bonne",12526.5,245,"Électricité",951,"Électricité",NA
"2407E0339298I","2024-01-29","F","maison",NA,87,"Très lourde","42 Rue de Beauregard 07500 Guilherand-Granges","07500","07102","84","07",847751.78,6427229.92,407.2,"insuffisante",27465.3,315,"Fioul domestique",2546.1,"Fioul domestique",NA
"2407E0329880C","2024-01-28","C","appartement",NA,74.8,"Moyenne","57 Grande Rue 07300 Tournon-sur-Rhône","07300","07324","84","07",844287.64,6442491.12,130.5,"insuffisante",11433.8,152,"Électricité",876.4,"Électricité",NA
"2407E0183176Q","2024-01-16","D","maison",NA,122.9,"Légère","6 impasse des mÃ riers 07400 Meysse","07400","07157","84","07",837094.97,6392467.24,345.8,"bonne",20088.2,163,"Fioul domestique",1912.7,"Fioul domestique",NA
"2407E0352787D","2024-01-30","C","appartement",NA,53.8,"Légère","25 Allée Viollet le Duc 07500 Guilherand-Granges","07500","07102","84","07",847138.11,6427041.85,79.8,"très bonne",9286.3,172,"Électricité",777.9,"Électricité",NA
"2407E0018857R","2024-01-02","E","maison",NA,128.1,"Lourde","455 Rue dâ€ Arcoules 07340 Limony","07340","07143","84","07",837244.15,6475545.69,519.1,"insuffisante",41191.7,321,"Bois – Granulés (pellets) ou briquettes",2755.7,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0263965X","2024-01-23","D","appartement",NA,85.5,"Très lourde","156 Rue Christophe Colomb 07500 Guilherand-Granges","07500","07102","84","07",847684.82,6427800.48,280.6,"insuffisante",19354.9,226,"Gaz naturel",1351.9,"Gaz naturel",NA
"2407E0434594O","2024-01-24","C","maison",NA,72.1,"Lourde","57 Chemin des Trappes 07100 Roiffieux","07100","07197","84","07",829921.51,6459965.39,91.4,"bonne",8384.4,116.2,"Électricité",661,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0279688Q","2024-01-24","F","maison",NA,190,"Légère","80 Chemin de Salaman 07700 Saint-Marcel-d'Ardèche","07700","07264","84","07",828702.48,6360503.28,857.6,"insuffisante",70678.1,371,"Fioul domestique",5469.3,"Fioul domestique",NA
"2407E0215695J","2024-01-18","D","maison",NA,79.4,"Moyenne","441 Route de Salavas 07150 Vallon-Pont-d'Arc","07150","07330","84","07",810572.5,6367811.2,235.4,"bonne",17729,223,"Fioul domestique",1574.2,"Fioul domestique",NA
"2407E0094380K","2024-01-09","D","appartement",NA,29.1,"Moyenne","70 Place de la Recluse 07260 Joyeuse","07260","07110","84","07",798343.12,6376348.47,94.5,"insuffisante",7721.7,265,"Bois – Granulés (pellets) ou briquettes",522,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0114996I","2024-01-10","C","appartement",NA,73.2,"Légère","1 Rue Pierre Filliat 07000 Privas","07000","07186","84","07",826600.28,6405242.28,140.7,"moyenne",9932.3,135,"Gaz naturel",981.9,"Gaz naturel",NA
"2407E0303207F","2024-01-25","E","maison",NA,59.7,"Lourde","16 Rue de la Soie 07800 La Voulte-sur-Rhône","07800","07349","84","07",841168.29,6414011.02,270.4,"insuffisante",15118.1,253,"Gaz naturel",1273.9,"Gaz naturel",NA
"2407E0215716E","2024-01-18","F","appartement",NA,58,"Légère","90 Rue de la République 07400 Le Teil","07400","07319","84","07",833703.13,6384977.48,180.4,"bonne",22237,383,"Électricité",1615.3,"Électricité",NA
"2407E0236823Z","2024-01-21","D","appartement",NA,92.1,"Moyenne","7 Impasse du Reservoir 07200 Mercuer","07200","07155","84","07",805700,6392645.52,198.3,"très bonne",18617,202,"Électricité",1367.6,"Électricité",NA
"2407E0040666M","2024-01-04","B","appartement",NA,80,"Lourde","33 Rue Centrale 07300 Saint-Jean-de-Muzols","07300","07245","84","07",842801.18,6444245.14,65.3,"très bonne",7173.1,89,"Électricité",595.3,"Électricité",NA
"2407E0355266M","2024-01-30","D","maison",NA,100,"Moyenne","101 Rue des Myrtilles 07340 Brossainc","07340","07044","84","07",831239.67,6471165.52,179,"très bonne",20659.1,206,"Électricité",1507.3,"Électricité",NA
"2407E0178770E","2024-01-10","E","maison",NA,53.4,"Lourde","394 Route du Chassezac 07140 Sainte-Marguerite-Lafigère","07140","07266","84","07",778554.27,6375702.57,220.8,"insuffisante",17550,328.8,"Électricité",1295,"Électricité",NA
"2407E0252946C","2024-01-22","C","maison",NA,180,"Légère","35 Impasse du Syrah 07340 Talencieux","07340","07317","84","07",838849.68,6459652.05,343.4,"très bonne",20396.4,113.3,"Électricité",1489,"Électricité",NA
"2407E0205271L","2024-01-17","C","appartement",NA,79,"Moyenne","33 Avenue Paul Langevin 07400 Le Teil","07400","07319","84","07",833963.3,6383059.32,127.5,"très bonne",8452.3,106,"Gaz naturel",851.2,"Gaz naturel",NA
"2407E0116618S","2024-01-10","D","maison",NA,54,"Légère","130 Chemin des Lampions 07000 Coux","07000","07072","84","07",828137.51,6405473.47,167.2,"moyenne",11403.9,211,"GPL",1215.7,"GPL",NA
"2407E0072196E","2024-01-08","D","maison",NA,70.8,"Légère","40 Rue Centrale 07340 Talencieux","07340","07317","84","07",839517.35,6459607.73,130.2,"bonne",15501.9,218,"Électricité",1154.5,"Électricité",NA
"2407E0123586S","2024-01-11","G","maison",NA,139,"Moyenne","720 Rue du Docteur Tourasse 07320 Saint-Agrève","07320","07204","84","07",809964.04,6435490.02,634,"insuffisante",68329.4,491,"Fioul domestique",6211.1,"Fioul domestique",NA
"2407E1059713P","2024-01-22","D","appartement",NA,58.8,"Légère","11 Rue de la République 07160 Le Cheylard","07160","07064","84","07",812278.45,6424025.37,76.2,"insuffisante",13751.5,233.8,"Électricité",1035,"Électricité",NA
"2407E0074738Y","2024-01-02","G","maison",NA,61,"Moyenne","141 Route de Lamastre 07300 Tournon-sur-Rhône","07300","07324","84","07",841707.37,6442464.18,468.9,"insuffisante",38658,633.7,"Électricité",2743,"Électricité",NA
"2407E0097534S","2024-01-09","C","appartement",NA,60.7,"Légère","93 Rue du Bachas 07100 Roiffieux","07100","07197","84","07",829843.6,6460019.63,76.5,"très bonne",10015.8,165,"Électricité",751.1,"Électricité",NA
"2407E0120374E","2024-01-11","G","maison",NA,147.5,"Lourde","43 Rue des Sorbiers 07800 Beauchastel","07800","07027","84","07",842482,6415336.97,740.1,"insuffisante",55329.6,375,"Fioul domestique",5028.3,"Fioul domestique",NA
"2407E0185673R","2024-01-16","C","appartement",NA,88,"Moyenne","249 Allee Jules Verne 07500 Guilherand-Granges","07500","07102","84","07",847307.8,6428022.53,132.2,"bonne",10428.6,118,"Gaz naturel",1038.1,"Gaz naturel",NA
"2407E0389761F","2024-02-01","G","maison",NA,128.9,"Lourde","365 Route des Chataigniers 07460 Saint-Paul-le-Jeune","07460","07280","84","07",791563.82,6360829.4,777,"insuffisante",73244.2,568,"Électricité",5147.7,"Électricité",NA
"2407E0350147P","2024-01-30","D","appartement",NA,57.4,"Légère","9 Rue Hélène Durand 07000 Privas","07000","07186","84","07",826435.65,6405312.6,142.8,"insuffisante",9681.2,168,"Gaz naturel",934.1,"Gaz naturel",NA
"2407E0506941D","2024-01-30","F","maison",NA,134,"Légère","30 Chemin de l’Ecole 07310 Chanéac","07310","07054","84","07",804074.82,6426749.46,461.5,"insuffisante",50340.1,375.6,"Électricité",3556,"Électricité",NA
"2407E0213029V","2024-01-18","G","maison",NA,131.7,"Lourde","34 Rue de la Croix 07100 Roiffieux","07100","07197","84","07",829820.48,6459976.82,568.6,"insuffisante",51483.9,390,"Fioul domestique",4748.7,"Fioul domestique",NA
"2407E0033763Z","2024-01-03","E","maison",NA,132,"Très lourde","126 Avenue du Colonel Rousset 07130 Cornas","07130","07070","84","07",845713.51,6430731.23,708.2,"insuffisante",35925.3,272,"Électricité",2580.6,"Électricité",NA
"2407E0190967H","2024-01-16","F","maison",NA,73.7,"Lourde","301 chemin du Roure 07000 Veyras","07000","07340","84","07",824545.44,6404824.38,273.6,"moyenne",24621.4,334,"Électricité",1564.8,"Bois – Bûches",NA
"2407E0165184Q","2024-01-15","C","appartement",NA,69.5,"Lourde","2 Avenue Saint Exupery 07000 Privas","07000","07186","84","07",826885.29,6405136.52,68.3,"moyenne",9598,138,"Électricité",755.3,"Électricité",NA
"2407E0166349L","2024-01-15","E","appartement",NA,52,"Légère","2 Place du Serre 07160 Le Cheylard","07160","07064","84","07",812173.2,6423934.38,107.4,"moyenne",16945.2,325,"Électricité",1315.6,"Électricité",NA
"2407E0312352Y","2024-01-27","G","maison",NA,92.3,"Lourde","545 Chemin dâ€ Astier 07160 Belsentes","07160","07165","84","07",814248.08,6429714.88,475.8,"insuffisante",74575.8,808,"Bois – Bûches",2676,"Bois – Bûches",NA
"2407E0705621R","2024-01-09","F","appartement",NA,57.2,"Moyenne","3 Place de l’Horloge 07190 Saint-Sauveur-de-Montagut","07190","07295","84","07",824911.84,6414867.56,218.1,"insuffisante",23052.7,403.3,"Électricité",1671,"Électricité",NA
"2407E0025322I","2024-01-03","E","maison",NA,92.8,"Moyenne","86 Chemin des Fontanilles 07100 Boulieu-lès-Annonay","07100","07041","84","07",828302.3,6463888.39,217.7,"très bonne",27190.1,293,"Électricité",1772.3,"Électricité",NA
"2407E0165746G","2024-01-15","C","appartement",NA,58.5,"Légère","26 Allée du Palladio 07500 Guilherand-Granges","07500","07102","84","07",847305.02,6426942.37,110.2,"très bonne",8427.6,144,"Gaz naturel",626.9,"Gaz naturel",NA
"2407E0375428Y","2024-01-31","E","maison",NA,95,"Légère","19 Allée des Mimosas 07160 Le Cheylard","07160","07064","84","07",813520.95,6424788.71,260.9,"bonne",30813.1,324,"Électricité",1971.3,"Électricité",NA
"2407E0384409J","2024-02-01","E","appartement",NA,87.3,"Lourde","45 Rue des Mariniers 07500 Guilherand-Granges","07500","07102","84","07",847992.49,6427163.75,449.6,"insuffisante",23663.3,271,"Gaz naturel",1904.5,"Gaz naturel",NA
"2407E0293005V","2024-01-25","G","maison",NA,124.3,"Lourde","114 Chemin de la Fontaine 07310 Borée","07310","07037","84","07",799389.18,6423535.54,663.1,"insuffisante",102348.2,823,"Bois – Bûches",3596,"Bois – Bûches",NA
"2407E0384641H","2024-02-01","E","appartement",NA,77.9,"Moyenne","1bis Cours du Temple 07000 Privas","07000","07186","84","07",826230.59,6405224.8,244.1,"moyenne",25547,328,"Électricité",1841.7,"Électricité",NA
"2407E0390159N","2024-02-01","F","maison",NA,125,"Lourde","50 Route dâ€ Aubenas 07380 Prades","07380","07182","84","07",805471.17,6394714.46,629.4,"insuffisante",41301.6,330,"Fioul domestique",3738.6,"Fioul domestique",NA
"2407E0382590K","2024-01-31","C","appartement",NA,68.4,"Moyenne","52 Route du Puy 07380 Lalevade-d'Ardèche","07380","07127","84","07",803989.73,6396335.96,107.1,"très bonne",6409.9,93,"GPL",899.6,"GPL",NA
"2407E0109879N","2024-01-10","D","appartement",NA,38.8,"Lourde","12 Place Saléon-Terras 07160 Le Cheylard","07160","07064","84","07",812304.22,6423966.96,61.7,"très bonne",9599.3,247,"Électricité",755.4,"Électricité",NA
"2407E0269196C","2024-01-23","D","maison",NA,118,"Légère","500 Montée de Barès 07200 Lanas","07200","07131","84","07",811105.75,6383228.97,337.7,"moyenne",25804.9,218,"Bois – Granulés (pellets) ou briquettes",1788.1,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0308420S","2024-01-26","E","appartement",NA,48,"Moyenne","32 Rue Jean Jaurès 07600 Vals-les-Bains","07600","07331","84","07",808236.81,6397057.2,129.7,"insuffisante",15418,321,"Électricité",1148.8,"Électricité",NA
"2407E0138685L","2024-01-10","D","maison",NA,58.1,"Lourde","51 Rue du Forez 07340 Limony","07340","07143","84","07",837544.11,6474202.58,217.5,"insuffisante",13295.1,228.8,"Fioul domestique",1143,"Fioul domestique",NA
"2407E0065675J","2024-01-07","D","maison",NA,117,"Légère","23 Place des Prunus 07800 Beauchastel","07800","07027","84","07",842604,6415620.95,371,"insuffisante",28264,241,"Fioul domestique",2178.7,"Fioul domestique",NA
"2407E0249130I","2024-01-22","E","maison",NA,118.8,"Lourde","8 Allée des Cèdres 07800 La Voulte-sur-Rhône","07800","07349","84","07",841335.16,6414266,639.2,"insuffisante",35659.7,300,"Gaz naturel",2714.1,"Gaz naturel",NA
"2407E0383314G","2024-01-31","D","maison",NA,94.5,"Légère","7 Impasse Copernic 07500 Guilherand-Granges","07500","07102","84","07",847204.24,6427906.98,335.3,"insuffisante",20734.9,219.5,"Gaz naturel",1555,"Gaz naturel",NA
"2407E0386811T","2024-02-01","G","appartement",NA,51.2,"Légère","92 Boulevard Pasteur 07400 Le Teil","07400","07319","84","07",833949.68,6385575.39,218,"insuffisante",23953.6,468,"Électricité",1732.7,"Électricité",NA
"2407E0055451D","2024-01-06","B","appartement",NA,120,"Légère","14 Avenue du Vanel 07000 Privas","07000","07186","84","07",826984.58,6405386.83,137.6,"bonne",12169.8,101,"Électricité",926.6,"Électricité",NA
"2407E0130858K","2024-01-10","D","appartement",NA,71,"Légère","9 Impasse Pasteur 07300 Tournon-sur-Rhône","07300","07324","84","07",844754.91,6442354.57,148.2,"insuffisante",14150.1,199.2,"Gaz naturel",936,"Gaz naturel",NA
"2407E0165824G","2024-01-15","B","maison",NA,140,"Moyenne","7 Route des Champs 07600 Vals-les-Bains","07600","07331","84","07",806208.19,6398482.2,299.7,"bonne",15033.5,107,"Bois – Bûches",937.5,"Bois – Bûches",NA
"2407E0158694A","2024-01-15","D","appartement",NA,16.4,"Moyenne","64 Rue Jean Jaurès 07600 Vals-les-Bains","07600","07331","84","07",808289.61,6396961.01,33.5,"insuffisante",4887.4,298,"Électricité",447.9,"Électricité",NA
"2407E0774691F","2024-01-29","E","maison",NA,88,"Moyenne","745 Rue des Assomptionnistes 07430 Davézieux","07430","07078","84","07",833182.02,6462521.02,236.7,"insuffisante",22113.5,251.2,"Électricité",1607,"Électricité",NA
"2407E0195393N","2024-01-09","F","appartement",NA,84.4,"Moyenne","2055 route de banne 07460 Banne","07460","07024","84","07",792047.64,6363877.14,405.4,"insuffisante",29077.1,344.5,"Fioul domestique",2658,"Fioul domestique",NA
"2407E0208517H","2024-01-18","D","appartement",NA,59.3,"Lourde","186 Rue dâ€ Helvie 07500 Guilherand-Granges","07500","07102","84","07",847867.78,6427819.05,181,"moyenne",12038.3,202,"Réseau de Chauffage urbain",957.6,"Réseau de Chauffage urbain",NA
"2407E0061176I","2024-01-07","C","maison",NA,97.5,"Lourde","2 Impasse Courbis 07300 Tournon-sur-Rhône","07300","07324","84","07",844549.63,6442129.27,194.1,"bonne",11035.8,113,"Électricité",850.2,"Électricité",NA
"2407E0486463N","2024-01-02","D","appartement",NA,86.4,"Légère","3 Place de l’Horloge 07190 Saint-Sauveur-de-Montagut","07190","07295","84","07",824911.84,6414867.56,191.9,"insuffisante",14425.1,166.9,"Gaz naturel",1218,"Gaz naturel",NA
"2407E0139576S","2024-01-13","D","maison",NA,89.7,"Légère","135 Rue Marcel Pagnol 07000 Saint-Julien-en-Saint-Alban","07000","07255","84","07",833942.52,6407535.97,234.4,"bonne",21762.6,242,"Électricité",1582.8,"Électricité",NA
"2407E0311733D","2024-01-27","E","maison",NA,146.7,"Légère","23 Rue des Fontaines 07440 Boffres","07440","07035","84","07",834109.69,6425876.41,433.7,"moyenne",41193.2,280,"Bois – Bûches",2566.6,"Bois – Bûches",NA
"2407E0348844M","2024-01-29","E","appartement",NA,17.8,"Légère","6 Place de la Republique 07000 Privas","07000","07186","84","07",826429.49,6405366.58,45.2,"insuffisante",5948.4,335,"Électricité",514.5,"Électricité",NA
"2407E0383448K","2024-02-01","F","maison",NA,117.1,"Lourde","580 Route des Mattes 07150 Orgnac-l'Aven","07150","07168","84","07",813561.91,6355888.02,633.7,"insuffisante",40171.3,343,"GPL",4475.7,"GPL",NA
"2407E0256226G","2024-01-22","D","maison",NA,201.7,"Légère","115 Route du Tanargue 07380 La Souche","07380","07315","84","07",794748.76,6393055.06,427.9,"très bonne",41941.1,207.9,"Bois – Bûches",2014,"Bois – Bûches",NA
"2407E0466027N","2024-01-24","F","maison",NA,98.1,"Moyenne","2065 Route du Cheylard 07190 Saint-Maurice-en-Chalencon","07190","07274","84","07",823662.56,6418358.74,435.4,"insuffisante",33237.2,338.7,"Bois – Bûches",1283,"Bois – Bûches",NA
"2407E0174002U","2024-01-15","C","appartement",NA,97.6,"Légère","14 Rue de la Valette 07100 Annonay","07100","07010","84","07",831087.87,6461647.54,100.1,"très bonne",12447.1,127,"Électricité",945.5,"Électricité",NA
"2407E0386977D","2024-02-01","E","maison",NA,90,"Moyenne","145 Route du Berjoux 07110 Uzer","07110","07327","84","07",805371.5,6380822.72,237.3,"bonne",25268.7,280,"Électricité",1822.7,"Électricité",NA
"2407E0401679P","2024-01-25","E","maison",NA,154.2,"Légère","915 Avenue Jean Radier 07460 Saint-Paul-le-Jeune","07460","07280","84","07",792239.04,6361095.24,556.6,"insuffisante",46126.8,299.1,"Fioul domestique",3647,"Fioul domestique",NA
"2407E0330703T","2024-01-28","D","appartement",NA,60.1,"Moyenne","57 Grande Rue 07300 Tournon-sur-Rhône","07300","07324","84","07",844287.64,6442491.12,124.7,"insuffisante",14800.6,246,"Électricité",1106.6,"Électricité",NA
"2407E0357338E","2024-01-30","C","maison",NA,130,"Moyenne","90 Voie du Rugby 07170 Villeneuve-de-Berg","07170","07341","84","07",819121.23,6384600.42,263.6,"très bonne",14860,114,"Électricité",1110.6,"Électricité",NA
"2407E0224310S","2024-01-14","D","appartement",NA,66.2,"Moyenne","2 Place du Marché 07140 Les Vans","07140","07334","84","07",790191,6368013,181.2,"insuffisante",15554.1,235,"Bois – Granulés (pellets) ou briquettes",1086,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0248619R","2024-01-22","C","appartement",NA,89.8,"Légère","1d Rue Vincent d'Indy 07300 Tournon-sur-Rhône","07300","07324","84","07",844833.12,6441775.82,148.6,"bonne",10435.6,116,"Gaz naturel",1041.5,"Gaz naturel",NA
"2407E0387327P","2024-02-01","E","appartement",NA,63,"Lourde","1 Rue des Tours 07340 Andance","07340","07009","84","07",841214.25,6461769.16,118.4,"moyenne",15916.9,252,"Électricité",1182.9,"Électricité",NA
"2407E0264559T","2024-01-23","D","maison",NA,142,"Moyenne","1091 Route de Verlegas 07140 Chambonas","07140","07050","84","07",788498.83,6369125.51,531.3,"moyenne",26834.4,188.9,"Électricité",1930,"Électricité",NA
"2407E0089126I","2024-01-09","E","maison",NA,90,"Moyenne","315 Voie de Serrelonge 07170 Villeneuve-de-Berg","07170","07341","84","07",819715.02,6385643.98,230.4,"bonne",24716,274,"Électricité",1678.1,"Électricité",NA
"2407E0195394O","2024-01-15","F","maison",NA,80,"Moyenne","43 Chemin de la Cote Sainte-epine 07300 Saint-Jean-de-Muzols","07300","07245","84","07",841361.28,6444322.41,375.8,"insuffisante",27460.9,343.2,"Fioul domestique",2507,"Fioul domestique",NA
"2407E0393613J","2024-02-01","C","maison",NA,138.4,"Moyenne","155 Allée des Vignes de Murol 07290 Saint-Romain-d'Ay","07290","07292","84","07",831966.46,6453539.04,222.6,"très bonne",23965.3,173,"Électricité",1733.5,"Électricité",NA
"2407E0170549Z","2024-01-15","E","appartement",NA,67.6,"Moyenne","354 Rue Alexandre Dumas 07500 Guilherand-Granges","07500","07102","84","07",848101.76,6428280.22,259.8,"insuffisante",17660.4,261,"Gaz naturel",1118.8,"Gaz naturel",NA
"2407E0066811B","2024-01-07","D","appartement",NA,49.6,"Lourde","39 Avenue Victor Tassini 07130 Saint-Péray","07130","07281","84","07",844917.99,6429113.53,213.3,"insuffisante",10765.1,217,"Électricité",832.3,"Électricité",NA
"2407E0115232K","2024-01-04","C","maison",NA,186,"Moyenne","33 Rue Louis Jourdan 07300 Tournon-sur-Rhône","07300","07324","84","07",842731.59,6442906.66,577.4,"insuffisante",29091.9,156.4,"Électricité",1806,"Bois – Bûches",NA
"2407E0329174Y","2024-01-28","E","appartement",NA,58.8,"Moyenne","1 Passage Soubise 07100 Annonay","07100","07010","84","07",831132.13,6461506.74,156.5,"bonne",16140.5,274,"Électricité",1198.2,"Électricité",NA
"2407E0139828K","2024-01-13","D","maison",NA,102.3,"Lourde","250 Route de Bourg-saint-andéol 07700 Saint-Just-d'Ardèche","07700","07259","84","07",828695.78,6357665.66,279.2,"bonne",20531.8,200,"Électricité",1498.6,"Électricité",NA
"2407E0190958Y","2024-01-16","D","appartement",NA,51,"Moyenne","310 Rue Centrale 07340 Peaugres","07340","07172","84","07",835434.1,6466641.99,90.4,"très bonne",11400.8,223,"Électricité",874.3,"Électricité",NA
"2407E0133900K","2024-01-12","E","maison",NA,84.7,"Lourde","10 Rue Colette 07800 La Voulte-sur-Rhône","07800","07349","84","07",841535.88,6414073.68,409.6,"insuffisante",27001.1,318,"Gaz naturel",2123.3,"Gaz naturel",NA
"2407E0384658Y","2024-01-30","F","appartement",NA,47.5,"Très lourde","55 Montée de la Borie 07330 Thueyts","07330","07322","84","07",796287.2,6399404.24,261.7,"insuffisante",17883.7,376.4,"Propane",2547,"Propane",NA
"2407E0191045H","2024-01-16","F","maison",NA,85.7,"Lourde","263 chemin du Roure 07000 Veyras","07000","07340","84","07",824580.83,6404816.64,358.5,"insuffisante",25056.9,292,"Fioul domestique",2370,"Fioul domestique",NA
"2407E0099278U","2024-01-09","E","maison",NA,83.9,"Légère","94 Rue du Marron 07120 Grospierres","07120","07101","84","07",803225.79,6368498.14,229.7,"bonne",24532.7,292,"Électricité",1638.1,"Électricité",NA
"2407E0383194Q","2024-01-31","E","appartement",NA,17.5,"Légère","5 Place Saint François 07100 Annonay","07100","07010","84","07",831214.62,6461661.89,48.4,"moyenne",6929.5,395,"Électricité",579.2,"Électricité",NA
"2407E0196386S","2024-01-17","G","appartement",NA,40.4,"Lourde","74 Rue des Brasseries 07120 Ruoms","07120","07201","84","07",806212.28,6373937.75,169.8,"insuffisante",19939.4,493,"Électricité",1458,"Électricité",NA
"2407E0330751P","2024-01-28","D","appartement",NA,78.8,"Moyenne","57 Grande Rue 07300 Tournon-sur-Rhône","07300","07324","84","07",844287.64,6442491.12,117.2,"insuffisante",14328.6,181,"Électricité",1074.3,"Électricité",NA
"2407E0462753P","2024-01-22","D","appartement",NA,58.3,"Légère","11 Rue de la République 07160 Le Cheylard","07160","07064","84","07",812278.45,6424025.37,72.9,"insuffisante",12052.3,206.7,"Électricité",919,"Électricité",NA
"2407E0320828Y","2024-01-28","D","appartement",NA,45,"Légère","12 Rue Toutes Aures 07170 Villeneuve-de-Berg","07170","07341","84","07",819166.48,6385329.34,66.4,"bonne",8490.4,188,"Électricité",682.2,"Électricité",NA
"2407E0116782A","2024-01-10","C","appartement",NA,80.2,"Légère","3 Rue de Montalivet 07100 Annonay","07100","07010","84","07",831512.28,6461887.59,72.2,"moyenne",5255.8,65,"Gaz naturel",389.1,"Gaz naturel",NA
"2407E0241896C","2024-01-16","C","maison",NA,134.7,"Moyenne","42 Rue Chalamet 07270 Lamastre","07270","07129","84","07",824073.31,6432738,362,"insuffisante",16031.2,119,"Électricité",1156,"Bois – Granulés (pellets) ou briquettes",NA
"2407E0169626M","2024-01-15","F","appartement",NA,36.7,"Moyenne","191 Rue Michel Gautier 07340 Serrières","07340","07313","84","07",838313.09,6470117.63,127.6,"insuffisante",14869.2,405,"Électricité",1111.3,"Électricité",NA
"2407E0329182G","2024-01-28","E","appartement",NA,58.8,"Moyenne","1 Passage Soubise 07100 Annonay","07100","07010","84","07",831132.13,6461506.74,156.5,"bonne",16140.5,274,"Électricité",1198.2,"Électricité",NA
"2407E0318047Z","2024-01-28","C","appartement",NA,64,"Très lourde","12 Rue des Tours 07340 Andance","07340","07009","84","07",841180.72,6461776.84,104.3,"très bonne",7877.1,123,"Électricité",641.8,"Électricité",NA
"2407E0367856S","2024-01-31","C","maison",NA,98.2,"Légère","929 Route de Saint-Lager 07210 Saint-Vincent-de-Barrès","07210","07302","84","07",835331.99,6398191.97,195,"très bonne",12495.4,127,"Électricité",870.9,"Électricité",NA
"2407E0184813P","2024-01-16","C","appartement",NA,67.7,"Moyenne","5 Allee Nicolas Copernic 07100 Annonay","07100","07010","84","07",830973,6462971.45,91.8,"bonne",9230.6,136,"Gaz naturel",629.3,"Gaz naturel",NA
"2407E0106627L","2024-01-08","F","maison",NA,99.1,"Moyenne","489 route de la paneyre 07190 Saint-Pierreville","07190","07286","84","07",820036.13,6414326.17,453.3,"insuffisante",41232.2,416.1,"Bois – Bûches",1633,"Bois – Bûches",NA
"2407E0020293X","2024-01-02","D","maison",NA,79.1,"Moyenne","1567 Chemin de Serre Girard 07400 Le Teil","07400","07319","84","07",831342.45,6383822.19,395.1,"insuffisante",19238.5,243,"Gaz naturel",1614.1,"Gaz naturel",NA
"2407E0183565P","2024-01-16","C","appartement",NA,143.8,"Légère","20 Rue Montgolfier 07100 Annonay","07100","07010","84","07",831254.18,6461450.34,311.4,"insuffisante",21994.5,153,"Gaz naturel",1793.8,"Gaz naturel",NA
"2407E0145907F","2024-01-04","E","appartement",NA,70,"Moyenne","70 Rue Pasteur 07500 Guilherand-Granges","07500","07102","84","07",848406.54,6427749.2,302.7,"insuffisante",21893.8,312.7,"Gaz naturel",1709,"Gaz naturel",NA
"2407E0199350S","2024-01-17","C","maison",NA,89.7,"Moyenne","10 Allee Leopold Lantheaume 07130 Saint-Péray","07130","07281","84","07",844511.49,6427278.65,205.3,"bonne",12849,143,"Gaz naturel",1196.3,"Gaz naturel",NA
"2407E0008667T","2024-01-01","D","appartement",NA,38.9,"Légère","93 Rue du Bachas 07100 Roiffieux","07100","07197","84","07",829843.6,6460019.63,47.6,"très bonne",7730,198,"Électricité",632,"Électricité",NA
"2407E0204044G","2024-01-17","C","appartement",NA,67,"Moyenne","33 Avenue Paul Langevin 07400 Le Teil","07400","07319","84","07",833963.3,6383059.32,105.1,"bonne",7164.9,106,"Gaz naturel",759.4,"Gaz naturel",NA
