"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2526E0445546O","2025-02-09","C","appartement",NA,43.1,"Légère","34 Rue Andre-Francois Bouffier 26000 Valence","26000","26362","84","26",849469.37,6427822.06,60.2,"très bonne",4737.4,109,"Gaz naturel",644.9,"Gaz naturel",NA
"2526E0368653D","2025-02-02","D","maison",NA,65.2,"Moyenne","100 Montee de Farauvert 26400 Divajeu","26400","26115","84","26",858802.01,6402317.97,178.3,"moyenne",13157.2,201,"Électricité",1247.4,"Électricité",NA
"2526E0628151V","2025-02-24","C","appartement",NA,80.3,"Légère","1 Rue Bistour 26100 Romans-sur-Isère","26100","26281","84","26",861810.9,6440235.6,166.1,"moyenne",11112.8,138,"Gaz naturel",1276.3,"Gaz naturel",NA
"2526E0645233V","2025-02-25","F","maison",NA,139,"Lourde","Rue la Croix de Lume 26220 Dieulefit","26220","26114","84","26",863821.61,6382864.25,959.5,"insuffisante",47971.7,345,"Bois – Bûches",2445.1,"Bois – Bûches",NA
"2526E0682095P","2025-02-27","C","appartement",NA,72,"Lourde","Route du Site de Tricastin 26130 Saint-Paul-Trois-Châteaux","26130","26324","84","26",837904.13,6361541.42,216.2,"insuffisante",12733.1,176,"Gaz naturel",1496.8,"Gaz naturel",NA
"2526E0636761Z","2025-02-24","C","maison",NA,76.4,"Légère","14 Rue de la Roseraie 26700 Pierrelatte","26700","26235","84","26",835610.86,6367061.55,175.1,"bonne",12887.5,168,"Électricité",1224.3,"Électricité",NA
"2526E0440938I","2025-02-08","D","appartement",NA,46.1,"Lourde","10 Rue Ernest Mottin 26750 Génissieux","26750","26139","84","26",864138.88,6445060.46,118,"moyenne",10476.5,227,"Électricité",1021.1,"Électricité",NA
"2526E0569601X","2025-02-18","B","maison",NA,129.4,"Légère","28 Montée du Mas du Castellet 26800 Beauvallon","26800","26042","84","26",850928.92,6419749.01,291.8,"bonne",13788.3,106,"Électricité",1301.6,"Électricité",NA
"2526E0673058A","2025-02-26","A","maison",NA,101.3,"Légère","100 Rue des Buissières 26750 Saint-Paul-lès-Romans","26750","26323","84","26",865892.09,6441471.99,156.8,"très bonne",6030.1,59,"Électricité",654.8,"Électricité",NA
"2526E0547222E","2025-02-17","D","maison",NA,58.8,"Légère","2 Avenue d'Espoulette 26200 Montélimar","26200","26198","84","26",839370.12,6385752.31,330,"insuffisante",13729.7,233,"Électricité",1296.5,"Électricité",NA
"2526E0632921H","2025-02-24","C","maison",NA,89.3,"Moyenne","1 Chemin de Daurelle 26200 Montélimar","26200","26198","84","26",838212.85,6384503.27,158.1,"bonne",5476.9,61,"Gaz naturel",739.2,"Gaz naturel",NA
"2526E0655452W","2025-02-25","C","maison",NA,110.5,"Moyenne","177 Rue Rene Char 26500 Bourg-lès-Valence","26500","26058","84","26",848554.09,6430385.75,219.7,"très bonne",12341.4,111,"Gaz naturel",1459.1,"Gaz naturel",NA
"2526E0464617B","2025-02-10","D","appartement",NA,41.7,"Légère","16bis Rue Poids des Farines 26100 Romans-sur-Isère","26100","26281","84","26",861094.05,6440348.3,107.7,"insuffisante",7706.9,184,"Gaz naturel",958.3,"Gaz naturel",NA
"2526E0382775H","2025-02-03","E","maison",NA,70,"Lourde","19 Route du Vercors 26600 Beaumont-Monteux","26600","26038","84","26",851891.12,6437283.39,293.9,"insuffisante",22824.1,326,"Électricité",2076.5,"Électricité",NA
"2526E0461022U","2025-02-10","C","maison",NA,98.6,"Moyenne","24 Rue Paul Gauguin 26300 Bourg-de-Péage","26300","26057","84","26",862394.62,6438053.12,229.7,"bonne",11684.7,118,"Gaz naturel",1414.2,"Gaz naturel",NA
"2526E0597947D","2025-02-20","D","appartement",NA,29.4,"Moyenne","10 Rue Petite Neuve 26000 Valence","26000","26362","84","26",849179.61,6427656.35,69.8,"insuffisante",7335.9,249,"Électricité",762.4,"Électricité",NA
"2526E0702930Y","2025-03-01","D","appartement",NA,57.3,"Légère","13 Place du Champ de Mars 26240 Saint-Vallier","26240","26333","84","26",842669.91,6454715.62,94.3,"très bonne",11471,200,"Électricité",1103.1,"Électricité",NA
"2526E0359714I","2025-02-02","C","maison",NA,81.9,"Légère","2bis Rue Henri Barbusse 26100 Romans-sur-Isère","26100","26281","84","26",863663.57,6440367.77,276.4,"moyenne",13381.1,163,"Bois – Granulés (pellets) ou briquettes",1441,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0395612A","2025-02-04","C","maison",NA,88.8,"Moyenne","2 Chemin des Moulins 26300 Bourg-de-Péage","26300","26057","84","26",861549.13,6439439.75,139.3,"bonne",6263.7,70,"Gaz naturel",836.3,"Gaz naturel",NA
"2526E0551036W","2025-02-17","E","maison",NA,133.6,"Légère","1065 Le Bassin 26270 Saulce-sur-Rhône","26270","26337","84","26",841896.6,6402006.96,590.7,"insuffisante",32318.7,241.9,"Fioul domestique",3799,"Fioul domestique",NA
"2526E0370422E","2025-02-02","D","appartement",NA,49,"Moyenne","5 Route de Châteauneuf 26300 Alixan","26300","26004","84","26",859814.44,6432733.38,90.1,"moyenne",10759,219,"Électricité",1044.4,"Électricité",NA
"2526E0561222Q","2025-02-18","D","maison",NA,91.6,"Moyenne","5 Rue de Cromer 26400 Crest","26400","26108","84","26",860983.31,6405701.99,314.3,"moyenne",22849.6,249.4,"Bois – Granulés (pellets) ou briquettes",2190,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0613201V","2025-02-23","F","maison",NA,53.8,"Moyenne","160 Chemin de Saint Andre 26790 Bouchet","26790","26054","84","26",851206.02,6356896.17,248.3,"insuffisante",18224.1,339,"Bois – Bûches",1087.6,"Bois – Bûches",NA
"2526E0675684A","2025-02-26","C","maison",NA,185.1,"Légère","1670 Route de Saint Victor 26240 Saint-Barthélemy-de-Vals","26240","26295","84","26",845349.01,6453846.35,354.7,"très bonne",28491.4,153,"Bois – Bûches",1673.6,"Bois – Bûches",NA
"2593E0439292P","2025-02-08","C","appartement",NA,38.4,"Lourde","Rue I et Frederic Joliot Curie 26800 Portes-lès-Valence","26800","26252","84","26",848255.79,6420840.45,2340,"bonne",3925.6,102.1,"Gaz naturel",397.6,"Gaz naturel",NA
"2526E0640731R","2025-02-24","D","maison",NA,27.4,"Lourde","96 Chemin de Mazorel 26400 Crest","26400","26108","84","26",858374.59,6404997.45,198.4,"insuffisante",7260.7,265,"Électricité",756.2,"Électricité",NA
"2526E0446641R","2025-02-09","E","maison",NA,50.5,"Moyenne","23 Rue Mazelier 26300 Bourg-de-Péage","26300","26057","84","26",861293.07,6439568.75,278.9,"insuffisante",16182.5,320,"Gaz naturel",1507.2,"Gaz naturel",NA
"2526E0506706W","2025-02-12","D","appartement",NA,45.6,"Moyenne","60 Avenue Sadi Carnot 26000 Valence","26000","26362","84","26",849653.98,6427988.37,161.7,"insuffisante",10167.7,223,"Gaz naturel",962.5,"Gaz naturel",NA
"2526E0596467F","2025-02-20","D","maison",NA,88,"Moyenne","4 Rue des Tilleuls 26000 Valence","26000","26362","84","26",850251.62,6427116.96,290.6,"insuffisante",16488,187,"Électricité",1533.1,"Électricité",NA
"2526E0561505N","2025-02-18","C","appartement",NA,91,"Légère","11 Rue du Docteur Eynard 26300 Bourg-de-Péage","26300","26057","84","26",861354.28,6440048.19,263.5,"insuffisante",13552.3,148,"Gaz naturel",1582.1,"Gaz naturel",NA
"2526E0619513P","2025-02-23","D","appartement",NA,77.9,"Très lourde","11 Rue Frederic Chopin 26000 Valence","26000","26362","84","26",851744.32,6427192.37,229.8,"insuffisante",15771.2,202,"Réseau de Chauffage urbain",1441.8,"Réseau de Chauffage urbain",NA
"2526E0501962K","2025-02-12","D","appartement",NA,22.2,"Légère","35 Rue de la Bascule 26420 Saint-Julien-en-Vercors","26420","26309","84","26",892781.87,6442010.61,34,"très bonne",6405.6,288,"Électricité",685.7,"Électricité",NA
"2526E0564579T","2025-02-18","E","appartement",NA,71,"Très lourde","Cote Saint Pierre 26500 Bourg-lès-Valence","26500","26058","84","26",849432.27,6428371.67,244.9,"insuffisante",17569.3,247,"Gaz naturel",1659.4,"Gaz naturel",NA
"2526E0513310W","2025-02-13","D","maison",NA,81.6,"Légère","195c Chemin des Lunières 26170 La Roche-sur-le-Buis","26170","26278","84","26",883659.02,6355837.01,343.5,"insuffisante",20137.9,246.6,"Électricité",1847,"Électricité",NA
"2526E0560961P","2025-02-17","F","maison",NA,66,"Légère","Boulevard Gabriel Verdet 26170 Buis-les-Baronnies","26170","26063","84","26",881425.04,6355430.97,241,"insuffisante",26410.8,400.1,"Électricité",2384,"Électricité",NA
"2526E0502334S","2025-02-12","D","appartement",NA,34.6,"Lourde","84 Avenue de Romans 26000 Valence","26000","26362","84","26",850316.06,6427903.88,91,"bonne",6703.2,193,"Gaz naturel",630.6,"Gaz naturel",NA
"2526E0451494I","2025-02-09","C","maison",NA,214.5,"Moyenne","24 Rue de la Vallée 26240 Saint-Barthélemy-de-Vals","26240","26295","84","26",846551.78,6454329.8,603.9,"insuffisante",28197.4,131,"Bois – Granulés (pellets) ou briquettes",2787.3,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0608443V","2025-02-22","C","immeuble",NA,NA,"Lourde","1 Cours Voltaire 26000 Valence","26000","26362","84","26",849647.5,6427049.42,1640.6,"moyenne",127172.2,153.6,"Gaz naturel",14172,"Gaz naturel",NA
"2526E0667628E","2025-02-26","C","appartement",NA,50.5,"Lourde","45 Rue Edouard Branly 26000 Valence","26000","26362","84","26",849745.59,6426219.2,59.9,"très bonne",4165.6,82,"Gaz naturel",562.9,"Gaz naturel",NA
"2526E0666879J","2025-02-26","B","maison",NA,273,"Lourde","31 Chemin du Ruisseau 26000 Valence","26000","26362","84","26",849856.61,6426785.48,697,"moyenne",29520.6,108,"Électricité",2752.7,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0374950I","2025-02-03","C","appartement",NA,56.9,"Lourde","7 Rue Colonel Barrillon 26110 Nyons","26110","26220","84","26",870698.74,6364643.67,137.1,"bonne",8788.7,154,"Gaz naturel",1142.6,"Gaz naturel",NA
"2526E0657635V","2025-02-25","D","appartement",NA,67.1,"Très lourde","Rue Saint-Ruf 26100 Romans-sur-Isère","26100","26281","84","26",863151.25,6440215.86,168.6,"insuffisante",14718.5,219,"Électricité",1381.3,"Électricité",NA
"2526E0649741F","2025-02-25","D","maison",NA,110,"Légère","19 Allée les Amandines 26800 Portes-lès-Valence","26800","26252","84","26",848038.23,6419971.02,369.7,"moyenne",22263.5,202,"Fioul domestique",2992,"Fioul domestique",NA
"2526E0596896S","2025-02-20","D","appartement",NA,65,"Lourde","15 Rue de la Roseraie 26700 Pierrelatte","26700","26235","84","26",835454.33,6366656.61,170.9,"moyenne",13709.2,210.9,"Gaz naturel",1518,"Gaz naturel",NA
"2526E0607309F","2025-02-22","E","maison",NA,100,"Moyenne","387 Route de Valreas 26770 Le Pègue","26770","26226","84","26",862813.17,6371908.16,317.4,"moyenne",28450.9,284,"Électricité",2559.1,"Électricité",NA
"2526E0513636K","2025-02-13","E","appartement",NA,85.4,"Légère","7 Rue Maurice Long 26400 Crest","26400","26108","84","26",860075.22,6405270.44,254.8,"insuffisante",24415.9,285,"Électricité",2213,"Électricité",NA
"2526E0440704I","2025-02-08","G","maison",NA,105.1,"Légère","10 Route des Poteries 26390 Hauterives","26390","26148","84","26",858362.51,6463774.97,548.9,"insuffisante",51630,491,"Bois – Bûches",2829.9,"Bois – Bûches",NA
"2526E0571685B","2025-02-18","C","maison",NA,77.5,"Légère","51f Rue Jacques Anquetil 26000 Valence","26000","26362","84","26",852348.1,6428553.53,177.7,"bonne",11421.4,147,"Gaz naturel",1378.4,"Gaz naturel",NA
"2526E0578948K","2025-02-19","A","maison",NA,87.1,"Légère","480 Chemin des Pierres 26600 Chanos-Curson","26600","26071","84","26",850940.94,6441985.4,103.3,"très bonne",4373.4,50,"Électricité",526.3,"Électricité",NA
"2526E0594924W","2025-02-20","C","appartement",NA,98.7,"Légère","5 Rue de l'Artisanat 26200 Montélimar","26200","26198","84","26",838602.5,6387777.03,121.6,"très bonne",11757.5,119,"Électricité",1170.3,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0358368O","2025-02-02","E","appartement",NA,30,"Moyenne","3 Allee de la Maladiere 26000 Valence","26000","26362","84","26",848646.51,6425258.75,94.7,"moyenne",10421.2,347.3,"Électricité",1016,"Électricité",NA
"2526E0465288W","2025-02-10","D","appartement",NA,45,"Légère","21 Place Maurice Faure 26100 Romans-sur-Isère","26100","26281","84","26",861293.53,6440243.15,865.8,"bonne",10157.2,225,"Électricité",994.8,"Électricité",NA
"2526E0602380Q","2025-02-20","C","maison",NA,79.6,"Moyenne","13 Avenue Georges Abel 26120 Chabeuil","26120","26064","84","26",859367.71,6424521.95,120.5,"bonne",9847.5,123,"Électricité",969.3,"Électricité",NA
"2526E0507780E","2025-02-13","D","appartement",NA,81.7,"Moyenne","29 Rue Emile Augier 26000 Valence","26000","26362","84","26",849256.55,6427660.09,261.9,"bonne",18294.4,224,"Électricité",1688,"Électricité",NA
"2526E0659924W","2025-02-25","C","maison",NA,155.4,"Moyenne","92 Route de Pierre Blanche 26140 Anneyron","26140","26010","84","26",846333.57,6464237.42,484,"bonne",23137.6,148,"Bois – Bûches",1719.6,"Bois – Bûches",NA
"2526E0663059L","2025-02-26","D","maison",NA,159.2,"Légère","93 Chemin du Valentin 26500 Bourg-lès-Valence","26500","26058","84","26",849723.04,6429936.92,695.1,"insuffisante",38742.2,243,"Gaz naturel",3949.8,"Gaz naturel",NA
"2526E0576929T","2025-02-19","D","appartement",NA,39.1,"Très lourde","2 Rue Sans Pain 26220 Dieulefit","26220","26114","84","26",863877.97,6382612.03,67.8,"bonne",7367.5,188.4,"Électricité",760.3,"Électricité",NA
"2526E0559257B","2025-02-18","D","appartement",NA,37.3,"Moyenne","Place de l'Universite 26000 Valence","26000","26362","84","26",849165.12,6427576.13,103.5,"bonne",7887,211,"Gaz naturel",958.7,"Gaz naturel",NA
"2526E0688477B","2025-02-27","B","appartement",NA,103.2,"Légère","25 Rue Auguste Giraud 26000 Valence","26000","26362","84","26",849673.26,6425642.19,138.6,"très bonne",10850.5,105,"Électricité",981.1,"Électricité",NA
"2526E0359277N","2025-02-02","D","maison",NA,116.2,"Lourde","288 chemin des granges 26110 Bellecombe-Tarendol","26110","26046","84","26",887177.97,6364967.05,479.5,"insuffisante",26580.5,228,"GPL",3309.8,"GPL",NA
"2526E0660830S","2025-02-25","C","maison",NA,169.2,"Légère","21 Chemin Claude Marce 26540 Mours-Saint-Eusèbe","26540","26218","84","26",862605.45,6442585.02,473.1,"bonne",23914.5,141,"Électricité",1853.2,"Bois – Bûches",NA
"2526E0674230C","2025-02-26","F","maison",NA,136.3,"Lourde","4 Impasse Jules Vedrines 26140 Saint-Rambert-d'Albon","26140","26325","84","26",843014.23,6467328.17,766.9,"insuffisante",42996.2,315,"Fioul domestique",5629.5,"Fioul domestique",NA
"2526E0631948W","2025-02-24","D","appartement",NA,62.2,"Moyenne","19 Rue des Remparts 26300 Châteauneuf-sur-Isère","26300","26084","84","26",852869.82,6436964.63,125,"insuffisante",12183.4,196,"Électricité",1163.9,"Électricité",NA
"2526E0583558S","2025-02-19","E","maison",NA,68,"Moyenne","25 Chemin des Blaches 26190 Bouvante","26190","26059","84","26",878581.94,6427207.4,229.6,"moyenne",20172.7,296,"Fioul domestique",2508.8,"Fioul domestique",NA
"2526E0651080S","2025-02-25","A","appartement",NA,112,"Légère","10 Rue Paramente 26400 Crest","26400","26108","84","26",859467.32,6404838.13,121.7,"très bonne",5579.1,49,"Électricité",617.8,"Électricité",NA
"2526E0630240E","2025-02-24","E","maison",NA,69.2,"Moyenne","1 Calade du Rocher Enchaine 26110 Les Pilles","26110","26238","84","26",874519.01,6366864.81,228,"insuffisante",19074.3,275,"Électricité",1754.9,"Électricité",NA
"2526E0575336M","2025-02-19","B","maison",NA,200,"Moyenne","Boulevard des Remparts 26800 Étoile-sur-Rhône","26800","26124","84","26",849681.79,6416958.85,427.7,"bonne",20321.2,101,"Électricité",1861.9,"Électricité",NA
"2526E0667746S","2025-02-26","D","maison",NA,113.9,"Lourde","4 Rue de la Gorce 26290 Donzère","26290","26116","84","26",836174.96,6373164.27,246,"moyenne",22637.9,198.7,"Électricité",2061,"Électricité",NA
"2526E0473475T","2025-02-10","C","maison",NA,86.6,"Moyenne","4 Rue des Constellations 26760 Beaumont-lès-Valence","26760","26037","84","26",854108.78,6419533.7,195.9,"très bonne",12370.8,142,"Gaz naturel",1471.2,"Gaz naturel",NA
"2526E0484583Z","2025-02-11","G","maison",NA,72.2,"Lourde","55 Rue des Impaillots 26600 Érôme","26600","26119","84","26",843387.82,6448253.06,396.2,"insuffisante",33580.4,464,"Électricité",2739.9,"Électricité",NA
"2526E0606584I","2025-02-21","D","maison",NA,275.6,"Moyenne","2605 Route du Laris 26390 Hauterives","26390","26148","84","26",861299.23,6462892.25,617.9,"moyenne",63147.5,229,"Électricité",5795.3,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0634981N","2025-02-24","C","maison",NA,84.7,"Légère","8 Impasse du Coulet 26780 Espeluche","26780","26121","84","26",844608.66,6381146.12,187.5,"très bonne",13792.4,162,"Électricité",1301.9,"Électricité",NA
"2526E0519181R","2025-02-13","D","maison",NA,158.3,"Moyenne","30 Chemin de la Boisse 26300 Charpey","26300","26079","84","26",862979.78,6429361.36,409.8,"bonne",30375.2,191,"Bois – Bûches",2791.4,"Bois – Bûches",NA
"2526E0598246Q","2025-02-20","D","appartement",NA,103.8,"Légère","237 Chemin des Ventes 26220 Dieulefit","26220","26114","84","26",864416.81,6383487.99,155.5,"très bonne",20956.1,201,"Bois – Plaquettes d’industrie",1236.5,"Bois – Plaquettes d’industrie",NA
"2526E0463867F","2025-02-10","C","maison",NA,150,"Moyenne","13 Rue de Maninet 26000 Valence","26000","26362","84","26",850790.63,6425227.84,321.5,"très bonne",20284,135,"Électricité",1858.7,"Électricité",NA
"2526E0485841J","2025-02-11","B","maison",NA,92.3,"Légère","245 Lot le Domaine des Hautes Serres 26190 Saint-Laurent-en-Royans","26190","26311","84","26",882982.91,6439368.31,112.6,"très bonne",7116.9,77,"Électricité",760.3,"Électricité",NA
"2526E0477869T","2025-02-11","C","maison",NA,100.3,"Légère","1 Allee Maurice Utrillo 26200 Montélimar","26200","26198","84","26",836999.09,6385967.27,246,"bonne",14356.6,143,"Gaz naturel",1656.6,"Gaz naturel",NA
"2526E0623265X","2025-02-23","D","maison",NA,101,"Moyenne","39 Boulevard de la Liberation 26100 Romans-sur-Isère","26100","26281","84","26",861189.6,6440894.5,352,"moyenne",22160.4,219,"Électricité",2019.6,"Électricité",NA
"2526E0541687H","2025-02-17","D","maison",NA,111.2,"Moyenne","2 Impasse des Ecureuils 26760 Beaumont-lès-Valence","26760","26037","84","26",853637.79,6419367.42,325.8,"bonne",25397.1,228,"Électricité",2297.2,"Électricité",NA
"2526E0598873T","2025-02-20","C","maison",NA,270.2,"Moyenne","475 Grande Rue 26300 Barbières","26300","26023","84","26",868955.47,6430695.94,386,"très bonne",33281.9,123,"Électricité",2723.1,"Électricité",NA
"2526E0687285F","2025-02-27","D","appartement",NA,88.6,"Très lourde","47 Avenue Duchesne 26100 Romans-sur-Isère","26100","26281","84","26",860727.04,6440827.97,251.2,"bonne",21110.3,238,"Électricité",1929.5,"Électricité",NA
"2526E0672914M","2025-02-26","F","maison",NA,114.1,"Très lourde","1 Grand Rue 26110 Venterol","26110","26367","84","26",867181.27,6367805.65,530.3,"insuffisante",41689.8,365,"Électricité",3703.4,"Électricité",NA
"2526E0587580K","2025-02-19","A","maison",NA,87.1,"Légère","480 Chemin des Pierres 26600 Chanos-Curson","26600","26071","84","26",850940.94,6441985.4,105.4,"très bonne",4488.7,51,"Électricité",536.1,"Électricité",NA
"2526E0564257J","2025-02-18","F","appartement",NA,35.4,"Légère","60 Rue Guillaume 26100 Romans-sur-Isère","26100","26281","84","26",861374.04,6440800.85,113,"insuffisante",12136.5,342,"Gaz naturel",1361.4,"Gaz naturel",NA
"2526E0616259L","2025-02-23","B","appartement",NA,39.1,"Légère","14 Avenue Marc Urtin 26500 Bourg-lès-Valence","26500","26058","84","26",849383.02,6429079.18,67.4,"très bonne",2913.1,74,"Électricité",398.1,"Électricité",NA
"2526E0587605J","2025-02-19","A","maison",NA,87.1,"Légère","480 Chemin des Pierres 26600 Chanos-Curson","26600","26071","84","26",850940.94,6441985.4,103.3,"très bonne",4373.4,50,"Électricité",526.3,"Électricité",NA
"2526E0574149V","2025-02-19","D","maison",NA,180.5,"Légère","425 Chemin des Teppes 26300 Châteauneuf-sur-Isère","26300","26084","84","26",849311.84,6433422.96,465.3,"bonne",22877.5,126.7,"Propane",3577,"Propane",NA
"2526E0510277F","2025-02-13","C","maison",NA,92,"Légère","43 Route du Port de Champagne 26140 Saint-Rambert-d'Albon","26140","26325","84","26",842085.65,6465341.21,177.3,"très bonne",11663.8,126,"Électricité",1119.4,"Électricité",NA
"2526E0525730O","2025-02-15","D","appartement",NA,98.3,"Moyenne","18 Rue Joseph Corcelle 26000 Valence","26000","26362","84","26",849472.94,6426969.46,286.7,"moyenne",16418.8,167,"Gaz naturel",1786.3,"Gaz naturel",NA
"2526E0490598I","2025-02-12","F","appartement",NA,72.3,"Très lourde","Saint Ferreol 26410 Menglon","26410","26178","84","26",893188.31,6400545.05,305.6,"insuffisante",30047.7,415,"Électricité",2696,"Électricité",NA
"2526E0626332W","2025-02-23","C","appartement",NA,102.2,"Très lourde","116 Rue des Moulins 26000 Valence","26000","26362","84","26",850163.91,6426492.8,203.1,"moyenne",13931,136,"Gaz naturel",1315.3,"Gaz naturel",NA
"2526E0705355F","2025-03-01","E","appartement",NA,68.9,"Légère","6 Rue Victor Hugo 26700 Pierrelatte","26700","26235","84","26",835485.67,6365815.69,284.9,"insuffisante",20987.9,304,"Gaz naturel",1967.1,"Gaz naturel",NA
"2556E0627174K","2025-02-24","E","maison",NA,49.8,"Moyenne","12 Rue Paul Vaillant Couturier 26800 Portes-lès-Valence","26800","26252","84","26",847659.42,6420502.32,142.8,"bonne",15412.6,309,"Électricité",1440.9,"Électricité",NA
"2526E0456871D","2025-02-09","C","maison",NA,85.6,"Lourde","20 Rue Francois Viete 26000 Valence","26000","26362","84","26",850323.62,6428767.41,223.6,"moyenne",12135.5,141,"Gaz naturel",1451.2,"Gaz naturel",NA
"2526E0445889T","2025-02-09","C","maison",NA,107.2,"Lourde","28 Rue de l'Arizona 26800 Beauvallon","26800","26042","84","26",850738.62,6419285.56,316.2,"insuffisante",13110.5,122,"Électricité",1243.4,"Électricité",NA
"2526E0567983R","2025-02-18","E","appartement",NA,127.8,"Moyenne","218 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848786.03,6426282.75,708.9,"insuffisante",31115.2,243,"Gaz naturel",2966.6,"Gaz naturel",NA
"2526E0459679D","2025-02-02","D","appartement",NA,70.1,"Moyenne","9 Allée de l'Abbaye de Maubec 26200 Montélimar","26200","26198","84","26",840333.21,6383181.15,145.1,"insuffisante",12738.7,181.7,"Électricité",1212,"Électricité",NA
"2526E0692706S","2025-02-27","F","appartement",NA,38.9,"Lourde","2 Allee Maurice Ravel 26200 Montélimar","26200","26198","84","26",838469.18,6384870.14,196.8,"insuffisante",16203.9,416,"Gaz naturel",1518.6,"Gaz naturel",NA
"2526E0647779T","2025-02-25","C","appartement",NA,74.7,"Légère","13 Rue Lamartine 26100 Romans-sur-Isère","26100","26281","84","26",862410.14,6440745.74,130.9,"bonne",10116.9,135,"Gaz naturel",1228.1,"Gaz naturel",NA
"2526E0408276C","2025-02-05","B","appartement",NA,100.2,"Légère","Rue Jean Macé 26800 Portes-lès-Valence","26800","26252","84","26",848465.93,6420409.26,156.9,"très bonne",10549.8,105,"Électricité",1027.2,"Électricité",NA
"2526E0504190C","2025-02-12","D","appartement",NA,54.3,"Moyenne","1237 Route des pues 26400 Allex","26400","26006","84","26",853031.68,6407713.27,112.3,"bonne",11142.1,205,"Électricité",1076,"Électricité",NA
"2526E0367801J","2025-02-02","G","maison",NA,71.7,"Moyenne","3290 Chemin de Saint Genis 26300 Rochefort-Samson","26300","26273","84","26",872903.61,6431655.67,408.1,"insuffisante",43762.7,610,"Bois – Bûches",1873.5,"Bois – Bûches",NA
"2526E0536647L","2025-02-12","D","immeuble",NA,NA,"Très lourde","72 Rue Jean Joseph Genissieu 26000 Valence","26000","26362","84","26",849369.65,6426408.71,2839.3,"insuffisante",206932.9,229,"Gaz naturel",22714,"Gaz naturel",NA
"2526E0451956C","2025-02-09","B","maison",NA,89.1,"Légère","8 Rue Jean Zay 26800 Portes-lès-Valence","26800","26252","84","26",848355.75,6421652.75,207.7,"très bonne",9378.9,105,"Électricité",930.7,"Électricité",NA
"2526E0549647L","2025-02-17","D","appartement",NA,72.5,"Légère","Les Jardins de Saint Louis 26400 Crest","26400","26108","84","26",859949.78,6404907.34,125.3,"insuffisante",14222.9,196,"Électricité",1338.8,"Électricité",NA
"2526E0496551H","2025-02-12","D","appartement",NA,74.1,"Lourde","Rue Roger Ronat 26240 Saint-Uze","26240","26332","84","26",846490.2,6455748.97,238.9,"insuffisante",13503.8,182,"Gaz naturel",1506.3,"Gaz naturel",NA
"2526E0544348Q","2025-02-17","D","appartement",NA,68.1,"Très lourde","50 Rue Gaspard Monge 26000 Valence","26000","26362","84","26",848570.92,6425396.38,188.8,"bonne",10026.4,147,"Gaz naturel",947.3,"Gaz naturel",NA
"2526E0510851H","2025-02-13","C","appartement",NA,53.9,"Très lourde","3 Rue de la Republique 26100 Romans-sur-Isère","26100","26281","84","26",861525.44,6440654.36,92.6,"très bonne",8336.2,154,"Gaz naturel",918.2,"Gaz naturel",NA
"2526E0467176M","2025-02-10","D","maison",NA,60,"Moyenne","32 Quai de la République 26120 Chabeuil","26120","26064","84","26",859494.92,6424534.31,141.6,"moyenne",14265.7,237,"Électricité",1342.5,"Électricité",NA
"2526E0492557R","2025-02-12","D","appartement",NA,29.6,"Légère","14 Rue des Bas Bourgs 26110 Nyons","26110","26220","84","26",870763.37,6364685.88,49.2,"très bonne",6938.5,234,"Électricité",729.6,"Électricité",NA
"2526E0702953V","2025-03-01","E","immeuble",NA,NA,"Légère","Rue Justin Jouve 26220 Dieulefit","26220","26114","84","26",864236.63,6383107.79,656.4,"insuffisante",64939.4,309,"Électricité",5725.2,"Électricité",NA
"2526E0654070S","2025-02-25","B","maison",NA,115,"Très lourde","1955 Chemin de Rocoule 26160 Rochefort-en-Valdaine","26160","26272","84","26",847021.21,6382662.89,308.3,"bonne",9874.7,85.8,"Bois – Granulés (pellets) ou briquettes",1028,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0464812O","2025-02-10","D","appartement",NA,33.4,"Lourde","ZA La Plaine du Pont 26510 Sahune","26510","26288","84","26",879803.33,6370589.56,65.1,"bonne",7266.7,217,"Électricité",756.7,"Électricité",NA
"2526E0556802Q","2025-02-18","D","maison",NA,148.7,"Moyenne","92 Rue Louis Poulenard 26240 Saint-Uze","26240","26332","84","26",846129.7,6455575.16,645.9,"insuffisante",30125.5,202,"Gaz naturel",3136.2,"Gaz naturel",NA
