"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2515E0603067Q","2025-02-21","E","maison",NA,116,"Lourde","5 Rue d'Anjony 15000 Aurillac","15000","15014","84","15",653681.51,6424100.74,451.6,"insuffisante",37259.8,321,"Bois – Granulés (pellets) ou briquettes",3800.4,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0374823A","2025-02-03","D","appartement",NA,32,"Moyenne","25 Avenue Charles et Raymonde Périé 15200 Mauriac","15200","15120","84","15",647908.16,6458061.16,47.9,"insuffisante",7572.7,236,"Gaz naturel",841,"Gaz naturel",NA
"2515E0552867W","2025-02-17","D","maison",NA,158.1,"Lourde","Pont de Roche 15190 Saint-Saturnin","15190","15213","84","15",682663.47,6458294.06,520.3,"insuffisante",38629.7,244,"Électricité",3199.6,"Électricité",NA
"2515E0511233O","2025-02-13","C","appartement",NA,52.5,"Moyenne","6 Rue Combattants Moins de 20 Ans 15000 Aurillac","15000","15014","84","15",657013.97,6426663.23,973.3,"bonne",5546.3,105,"Gaz naturel",713.7,"Gaz naturel",NA
"2515E0687796L","2025-02-27","B","maison",NA,105.6,"Légère","Chemin du Clos Vert 15200 Mauriac","15200","15120","84","15",644738.06,6459900.05,139.7,"très bonne",7577.9,71,"Électricité",782.3,"Électricité",NA
"2515E0550980H","2025-02-11","D","appartement",NA,82.4,"Légère","1 Place du Monument 15400 Riom-ès-Montagnes","15400","15162","84","15",673243.72,6464883.73,92.3,"très bonne",15540.7,188.5,"Électricité",1452,"Électricité",NA
"2515E0511212T","2025-02-13","C","appartement",NA,52.5,"Moyenne","6 Rue Combattants Moins de 20 Ans 15000 Aurillac","15000","15014","84","15",657013.97,6426663.23,973.3,"bonne",6059,115,"Gaz naturel",781.7,"Gaz naturel",NA
"2515E0536302T","2025-02-16","G","maison",NA,65.8,"Moyenne","20 Place des Pupilles de la Nation 15500 Massiac","15500","15119","84","15",715442.99,6461446.46,495.8,"insuffisante",47603.5,723,"Bois – Bûches",4167.8,"Bois – Bûches",NA
"2515E0548081U","2025-02-17","D","maison",NA,93.8,"Légère","2 Chemin du Roc Castanet 15000 Aurillac","15000","15014","84","15",656208.09,6426266.22,218.8,"bonne",15983.5,170,"Gaz naturel",1809,"Gaz naturel",NA
"2515E0428461A","2025-02-06","D","maison",NA,84.1,"Légère","5 Impasse Louis Aragon 15000 Aurillac","15000","15014","84","15",654216.48,6424342.58,196.5,"bonne",15541.5,184,"Gaz naturel",1779.3,"Gaz naturel",NA
"2515E0701748B","2025-03-01","G","appartement",NA,96.8,"Lourde","8 Rue du Bon Secours 15300 Murat","15300","15138","84","15",689794.96,6445769.16,320.5,"insuffisante",50520.3,522,"Électricité",4471,"Électricité",NA
"2515E0975944B","2025-02-27","G","appartement",NA,54.3,"Légère","2 Rue de la Boulangerie 15500 Massiac","15500","15119","84","15",715534,6461411.92,181.9,"insuffisante",24067.3,443.3,"Électricité",2183,"Électricité",NA
"2515E0397595W","2025-02-04","E","appartement",NA,29,"Légère","3 Avenue des Orgues 15100 Saint-Flour","15100","15187","84","15",706910.41,6437021.42,46.7,"bonne",7990.8,275,"GPL",1093.5,"GPL",NA
"2515E0679751A","2025-02-27","F","maison",NA,39.8,"Moyenne","79 Route de Niervèze 15800 Thiézac","15800","15236","84","15",674732.38,6435089.18,135.9,"bonne",18844,474,"Électricité",1584.4,"Électricité",NA
"2515E0446801K","2025-02-09","D","maison",NA,84.1,"Légère","6 Impasse Louis Aragon 15000 Aurillac","15000","15014","84","15",654164.05,6424338.97,196.5,"bonne",15304.1,181,"Gaz naturel",1756.8,"Gaz naturel",NA
"2515E0457030V","2025-02-09","F","maison",NA,90,"Moyenne","5 Rue du Pauverel 15600 Maurs","15600","15122","84","15",636389.19,6401682.51,288.1,"insuffisante",20445.6,227.1,"Fioul domestique",3032,"Fioul domestique",NA
"2515E0423220L","2025-02-06","G","maison",NA,74.5,"Moyenne","Le Bouissou 15150 Rouffiac","15150","15165","84","15",633166.11,6438397.47,431.1,"insuffisante",52327.9,702,"Électricité",4234.3,"Électricité",NA
"2515E0557489Q","2025-02-18","G","maison",NA,70.5,"Moyenne","2 Puech de Jourde 15100 Saint-Georges","15100","15188","84","15",711749.68,6436937.72,355.7,"insuffisante",37637,533.8,"Fioul domestique",5582,"Fioul domestique",NA
"2515E0551853W","2025-02-17","C","maison",NA,86.1,"Légère","Rue des Gènevrières 15250 Crandelles","15250","15056","84","15",648188.52,6429098.85,127.6,"très bonne",9240.9,107,"Gaz naturel",1122.5,"Gaz naturel",NA
"2515E0383770D","2025-02-03","D","appartement",NA,60.7,"Légère","13 Boulevard Monthyon 15200 Mauriac","15200","15120","84","15",647512.6,6457917,77.5,"très bonne",13248.7,218,"Électricité",1289,"Électricité",NA
"2515E0407813W","2025-02-05","E","maison",NA,133,"Légère","405 Les Martres 15130 Arpajon-sur-Cère","15130","15012","84","15",655685.3,6421510.54,371.9,"moyenne",28063.3,211,"Fioul domestique",4162,"Fioul domestique",NA
"2515E0436554H","2025-02-07","D","appartement",NA,28,"Moyenne","28 Avenue du Général Milhaud 15130 Arpajon-sur-Cère","15130","15012","84","15",657167.99,6422729.96,37.9,"bonne",6884,245,"Électricité",725.2,"Électricité",NA
"2515E0483275G","2025-02-11","F","appartement",NA,29.6,"Légère","43 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655747.27,6424644.07,66.8,"bonne",11151.9,377,"Électricité",1077,"Électricité",NA
"2515E0521350R","2025-02-14","E","appartement",NA,55,"Lourde","45 Boulevard des Hortes 15000 Aurillac","15000","15014","84","15",656178.67,6426008.19,174.8,"insuffisante",16464.1,299,"Gaz naturel",1573.4,"Gaz naturel",NA
"2515E0354197S","2025-02-01","E","maison",NA,123,"Lourde","82 Rue Léon Blum 15000 Aurillac","15000","15014","84","15",655316,6423587.1,343.7,"insuffisante",40486.3,329,"Électricité",3598.7,"Électricité",NA
"2515E0696724V","2025-02-28","F","maison",NA,64.1,"Moyenne","10 Rue des Myosotis 15250 Jussac","15250","15083","84","15",654578.59,6431970.51,216.1,"moyenne",23738.4,370,"Électricité",1943.5,"Électricité",NA
"2515E0806022P","2025-02-20","C","appartement",NA,95.4,"Légère","4bis Rue des Ecoles 15500 Massiac","15500","15119","84","15",715682.23,6461237.49,104.4,"insuffisante",15849.7,166.1,"Électricité",1478,"Électricité",NA
"2515E0520760Z","2025-02-14","E","maison",NA,149,"Moyenne","Badailhac","15800","15017","84","15",670459.18,6424448.44,407.5,"bonne",42395.7,284,"Fioul domestique",4652.3,"Fioul domestique",NA
"2515E0376114R","2025-02-03","D","appartement",NA,156,"Légère","5 Rue des Carmes 15000 Aurillac","15000","15014","84","15",656109.5,6425518.97,297.9,"insuffisante",33636.2,215,"Électricité",3049.7,"Électricité",NA
"2515E0390406J","2025-02-04","D","appartement",NA,53.9,"Légère","31 Rue Docteur Alfred Basset 15210 Ydes","15210","15265","84","15",655854.49,6472159.42,86.5,"très bonne",12602.2,234,"Électricité",1199.8,"Électricité",NA
"2515E0695859O","2025-02-27","G","maison",NA,142.7,"Moyenne","Douze 15430 Paulhac","15430","15148","84","15",692267.16,6432768.4,577.6,"insuffisante",59695.6,418,"Fioul domestique",8851.7,"Fioul domestique",NA
"2515E0379680V","2025-02-03","D","appartement",NA,78,"Légère","24 Avenue du General Milhaud 15000 Aurillac","15000","15014","84","15",655702.38,6425045.36,107.7,"insuffisante",15493.1,198,"Électricité",1525.5,"Électricité",NA
"2515E0394259O","2025-02-04","F","appartement",NA,18.2,"Légère","7 Avenue Gambetta 15000 Aurillac","15000","15014","84","15",656222.4,6425562.49,51.6,"insuffisante",8658.1,476,"Électricité",871.3,"Électricité",NA
"2515E0468297E","2025-02-10","G","maison",NA,64.6,"Légère","Rue Sorel 15100 Saint-Flour","15100","15187","84","15",707339.85,6437227.38,317.3,"insuffisante",46680.4,722,"Électricité",4227.9,"Électricité",NA
"2515E0531624V","2025-02-16","F","maison",NA,111.9,"Moyenne","9 le Mazet 15600 Leynhac","15600","15104","84","15",642190.47,6404315.21,403,"insuffisante",38057,340,"Bois – Granulés (pellets) ou briquettes",3601,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0505171K","2025-02-12","D","appartement",NA,45.7,"Lourde","2 Rue de l'Abbé de Pradt 15000 Aurillac","15000","15014","84","15",655075.87,6423528.07,122.2,"insuffisante",10214.3,223.7,"Réseau de Chauffage urbain",948,"Réseau de Chauffage urbain",NA
"2515E0641087Y","2025-02-24","F","maison",NA,132.1,"Légère","15 Route de la Croix 15600 Saint-Étienne-de-Maurs","15600","15184","84","15",637990.7,6400129.73,503.9,"insuffisante",32063.9,242.7,"Fioul domestique",4754,"Fioul domestique",NA
"2515E0474892V","2025-02-11","D","appartement",NA,77,"Légère","10 Rue du Pauverel 15600 Maurs","15600","15122","84","15",636382.9,6401687.68,216.7,"moyenne",17227.8,223.7,"Gaz naturel",1920,"Gaz naturel",NA
"2515E0513103M","2025-02-13","G","maison",NA,72.6,"Moyenne","La Ribeyre 15400 Valette","15400","15246","84","15",669816.53,6462425.98,534.7,"insuffisante",57151.2,786,"Fioul domestique",6466.1,"Fioul domestique",NA
"2515E0452654N","2025-02-09","D","maison",NA,106,"Légère","2 Rue de la Gineste 15150 Arnac","15150","15011","84","15",637803.42,6442380.81,193.5,"très bonne",25791.6,243,"Électricité",2159.6,"Électricité",NA
"2515E0449077Y","2025-02-05","E","maison",NA,108.5,"Lourde","44 Route de Bonnac 15500 Massiac","15500","15119","84","15",714022.37,6459914.91,250.3,"très bonne",32348.2,298.1,"Électricité",2687,"Électricité",NA
"2515E0656036X","2025-02-25","C","maison",NA,84.8,"Légère","8 Rue de l'Impradine 15130 Ytrac","15130","15267","84","15",648869,6423534.03,132.2,"très bonne",9290.6,109,"Gaz naturel",1127.1,"Gaz naturel",NA
"2515E0374411E","2025-02-03","E","maison",NA,91.4,"Moyenne","14 Rue Marie Aimée Méraville 15100 Saint-Flour","15100","15187","84","15",707744.51,6437257.31,225.9,"moyenne",26686.4,291,"Électricité",2407.8,"Électricité",NA
"2515E0445325Q","2025-02-09","D","maison",NA,70.3,"Légère","7 Impasse Louis Aragon 15000 Aurillac","15000","15014","84","15",654218.83,6424328.68,178.1,"très bonne",14424.8,205,"Gaz naturel",1668.7,"Gaz naturel",NA
"2515E0450242T","2025-02-09","E","appartement",NA,27,"Légère","2 Rue du Cayla 15000 Aurillac","15000","15014","84","15",655751.21,6424854.52,60.7,"bonne",9613.7,356,"Électricité",950,"Électricité",NA
"2515E0593646H","2025-02-20","F","maison",NA,119,"Lourde","8 Rue de Côte Rouge 15290 Le Rouget-Pers","15290","15268","84","15",640281.08,6417819.68,522.8,"insuffisante",46821.3,393,"Fioul domestique",5536.4,"Fioul domestique",NA
"2515E0676010D","2025-02-26","C","appartement",NA,46.6,"Légère","34 Rue du Mont Mouchet 15130 Arpajon-sur-Cère","15130","15012","84","15",656995.03,6422831.67,43.2,"moyenne",8115.4,174.2,"Électricité",827,"Électricité",NA
"2515E0421752Z","2025-02-06","F","appartement",NA,86.2,"Lourde","7 Avenue Augustin Chauvet 15200 Mauriac","15200","15120","84","15",648580.53,6458079.75,251,"moyenne",35743.7,414,"Électricité",3186.3,"Électricité",NA
"2515E0635834X","2025-02-24","C","maison",NA,84.8,"Légère","4 Rue de l'Impradine 15130 Ytrac","15130","15267","84","15",648837.24,6423540.39,126.8,"bonne",8927.4,105,"Gaz naturel",1092.5,"Gaz naturel",NA
"2515E0370009W","2025-02-02","G","maison",NA,173.6,"Moyenne","4 Labeylie 15600 Saint-Constant-Fournoulès","15600","15181","84","15",641144.11,6398593.23,817.4,"insuffisante",75601.3,435.4,"Bois – Bûches",6574,"Bois – Bûches",NA
"2515E0362359Q","2025-02-02","G","maison",NA,64,"Légère","4 Rue Emile Dumas 15150 Laroquebrou","15150","15094","84","15",636568.54,6430192.04,265.9,"insuffisante",30012.7,468,"Électricité",2450.3,"Électricité",NA
"2515E0538846P","2025-02-16","D","appartement",NA,67,"Légère","43 Boulevard du Pont Rouge 15000 Aurillac","15000","15014","84","15",656455.31,6425425.24,111.1,"très bonne",12637,188,"Gaz naturel",1480.5,"Gaz naturel",NA
"2515E0576045I","2025-02-19","C","maison",NA,81,"Légère","1a Route du Puy Mary 15130 Saint-Simon","15130","15215","84","15",659453.97,6429542.66,132,"bonne",9958.4,123,"Gaz naturel",1189.4,"Gaz naturel",NA
"2515E0617328D","2025-02-23","G","maison",NA,74.5,"Légère","12 Place Jean Descoeur 15380 Anglards-de-Salers","15380","15006","84","15",656097.51,6456425.99,282.9,"insuffisante",41005.1,550,"Électricité",3300.6,"Électricité",NA
"2515E0698345E","2025-02-28","F","maison",NA,81,"Moyenne","5 Route de Cavanière 15130 Vézac","15130","15255","84","15",662050.22,6421313.94,219.1,"bonne",28126.9,347,"Électricité",2531.3,"Électricité",NA
"2515E0511223E","2025-02-13","C","appartement",NA,52.5,"Moyenne","6 Rue Combattants Moins de 20 Ans 15000 Aurillac","15000","15014","84","15",657013.97,6426663.23,973.3,"bonne",5214.1,99,"Gaz naturel",669.6,"Gaz naturel",NA
"2515E0543995Q","2025-02-17","D","appartement",NA,17,"Moyenne","32 Rue des Carmes 15000 Aurillac","15000","15014","84","15",656026.36,6425377.94,27.7,"insuffisante",4222.7,248,"Électricité",506,"Électricité",NA
"2515E0446586D","2025-02-09","C","maison",NA,94,"Légère","4ter Rue du Lac de Guery 15130 Ytrac","15130","15267","84","15",651496.09,6421211.29,146.5,"très bonne",11835.3,125,"Bois – Granulés (pellets) ou briquettes",1194.9,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0552207M","2025-02-17","G","maison",NA,219.9,"Légère","15 Place de Castellane 15190 Marcenat","15190","15114","84","15",686453.77,6467378.5,836.4,"insuffisante",118534.3,538,"Bois – Bûches",8330.7,"Bois – Bûches",NA
"2515E0405888V","2025-02-05","D","appartement",NA,53,"Légère","2 Rue du Cayla 15000 Aurillac","15000","15014","84","15",655751.21,6424854.52,145.8,"moyenne",12082.4,227,"Gaz naturel",1367.8,"Gaz naturel",NA
"2515E0579391A","2025-02-19","C","appartement",NA,48,"Légère","2 Rue Louis Debrons 15000 Aurillac","15000","15014","84","15",655952.81,6425933.25,44.5,"bonne",7082.9,147,"Électricité",741.5,"Électricité",NA
"2515E0371243I","2025-02-02","F","maison",NA,180.1,"Lourde","5 rue des fontaines 15190 Saint-Amandin","15190","15170","84","15",675949.27,6471627.82,589.2,"moyenne",69675.5,386,"Bois – Bûches",3370.8,"Bois – Bûches",NA
"2515E0673950X","2025-02-26","C","maison",NA,70,"Lourde","11 Rue Saint Gal 15100 Roffiac","15100","15164","84","15",703231.96,6439167.95,174.8,"bonne",8218.6,117.4,"Électricité",836,"Électricité",NA
"2515E0405513K","2025-02-05","G","maison",NA,82,"Lourde","2 Rue Henri Mondor 15200 Mauriac","15200","15120","84","15",647993.07,6458282.57,480.5,"insuffisante",44668.8,544,"Fioul domestique",5555.6,"Fioul domestique",NA
"2515E0507673Q","2025-02-13","D","maison",NA,86.9,"Légère","3 Rue des Chênes 15130 Ytrac","15130","15267","84","15",651087.98,6426343.52,186.1,"bonne",14403.5,165,"Gaz naturel",1670.9,"Gaz naturel",NA
"2515E0660856H","2025-02-25","F","maison",NA,108,"Moyenne","13 Rue Elsa Triolet 15000 Aurillac","15000","15014","84","15",653792.57,6424348.15,334,"moyenne",38719.1,358,"Électricité",3516.2,"Électricité",NA
"2515E0419943K","2025-02-06","E","appartement",NA,53.1,"Légère","4bis Avenue de la République 15000 Aurillac","15000","15014","84","15",655962.53,6425568.43,174.8,"insuffisante",15778.1,297,"Gaz naturel",1718.9,"Gaz naturel",NA
"2515E0875130P","2025-02-16","F","maison",NA,140.2,"Légère","route de Montauriel 15270 Lanobre","15270","15092","84","15",662864.16,6480875.33,444.9,"insuffisante",53520.1,381.7,"Bois – Bûches",4649,"Bois – Bûches",NA
"2515E0484784H","2025-02-11","D","maison",NA,87.8,"Légère","8 Rue Edmond Rostand 15130 Ytrac","15130","15267","84","15",649921.81,6423716.63,195.5,"bonne",14891.8,169,"Gaz naturel",1718.5,"Gaz naturel",NA
"2515E0684850D","2025-02-27","E","appartement",NA,67,"Légère","16 Avenue de Tivoli 15000 Aurillac","15000","15014","84","15",655545.26,6424081.83,164.7,"moyenne",14326.8,213,"Fioul domestique",2126.1,"Fioul domestique",NA
"2515E0457145G","2025-02-09","F","maison",NA,82.4,"Moyenne","20 Rue des Pendants 15130 Vézac","15130","15255","84","15",660388.14,6422720.65,256.6,"bonne",31676.5,384,"Électricité",2595.4,"Électricité",NA
"2515E0511209Q","2025-02-13","D","appartement",NA,82.5,"Moyenne","6 Rue Combattants Moins de 20 Ans 15000 Aurillac","15000","15014","84","15",657013.97,6426663.23,973.3,"bonne",13499.6,163,"Gaz naturel",1530.5,"Gaz naturel",NA
"2515E0886146H","2025-02-27","E","appartement",NA,37.4,"Légère","2 Rue de la Boulangerie 15500 Massiac","15500","15119","84","15",715534,6461411.92,66.8,"insuffisante",10259.3,274.6,"Électricité",1003,"Électricité",NA
"2515E0456793S","2025-02-09","C","appartement",NA,38.6,"Très lourde","9 Rue de la Ponétie 15000 Aurillac","15000","15014","84","15",656280.31,6423390.66,58.5,"insuffisante",6092.3,157,"Réseau de Chauffage urbain",600.4,"Réseau de Chauffage urbain",NA
"2515E0667959M","2025-02-26","E","appartement",NA,64.9,"Légère","30b Avenue du Général Milhaud 15130 Arpajon-sur-Cère","15130","15012","84","15",657130.81,6422717.66,122.3,"insuffisante",16564.4,255.2,"Électricité",1540,"Électricité",NA
"2515E0374318P","2025-02-02","G","maison",NA,60.3,"Lourde","15 Rue du Vieux Pont 15130 Saint-Simon","15130","15215","84","15",659902.9,6429693.36,310.2,"insuffisante",38547.5,639,"Électricité",3044,"Électricité",NA
"2515E0672450F","2025-02-26","D","appartement",NA,46.4,"Lourde","26 Rue Arsène Vermenouze 15000 Aurillac","15000","15014","84","15",656060.83,6425845.85,80.5,"insuffisante",7375.8,159,"Gaz naturel",923.7,"Gaz naturel",NA
"2515E0547731I","2025-02-17","D","maison",NA,145.6,"Légère","47 Rue du Thuile Haut 15100 Saint-Flour","15100","15187","84","15",707302.5,6436977.78,236.7,"très bonne",31903.3,219,"Électricité",2916.2,"Électricité",NA
"2515E0504708P","2025-02-12","D","appartement",NA,39,"Légère","2 Rue Louis Debrons 15000 Aurillac","15000","15014","84","15",655952.81,6425933.25,44.9,"bonne",7234.2,185,"Électricité",754,"Électricité",NA
"2515E0894398R","2025-02-16","G","maison",NA,106,"Légère","route de Montauriel 15270 Lanobre","15270","15092","84","15",662864.16,6480875.33,466,"insuffisante",67183.2,633.8,"Électricité",6507,"Électricité",NA
"2515E0399887A","2025-02-03","G","maison",NA,194,"Légère","1 Allée du Four 15100 Mentières","15100","15125","84","15",711047.53,6444362.34,735.1,"insuffisante",80889.7,417,"Fioul domestique",11167,"Fioul domestique",NA
"2515E0659936X","2025-02-25","G","appartement",NA,24.8,"Légère","15 Rue Jean-baptiste Rames 15000 Aurillac","15000","15014","84","15",656133.04,6425354.53,85.1,"très bonne",11835.4,478,"Électricité",1134.1,"Électricité",NA
"2515E0585744J","2025-02-19","E","maison",NA,162,"Légère","14 Route de Salès 15130 Vézac","15130","15255","84","15",661599.91,6422668.64,441.2,"moyenne",42750.4,263.9,"Fioul domestique",4862,"Fioul domestique",NA
"2515E0621664X","2025-02-23","C","maison",NA,89,"Légère","28 Allée des Tilleuls 15130 Vézac","15130","15255","84","15",662364.42,6422275.57,206.8,"bonne",12335.1,138,"Électricité",1231.7,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0453135A","2025-02-09","D","maison",NA,141.2,"Légère","Courtines 15100 Les Ternes","15100","15235","84","15",698580.96,6434367.86,267.3,"bonne",29226.3,206,"Bois – Bûches",1627.3,"Bois – Bûches",NA
"2515E0469234F","2025-02-10","E","appartement",NA,59.6,"Légère","4 Rue du Frere Amance 15000 Aurillac","15000","15014","84","15",655967.88,6425610.04,155.2,"bonne",17459.6,292,"Gaz naturel",1879,"Gaz naturel",NA
"2515E0367260D","2025-02-02","D","maison",NA,111.6,"Légère","Lotissement Le Breuze 15200 Chalvignac","15200","15036","84","15",641078.36,6460760.42,165.7,"très bonne",23904.1,214,"Électricité",2169.1,"Électricité",NA
"2515E0698242F","2025-02-28","B","maison",NA,97,"Légère","9 Chemin de la Goirie 15600 Saint-Étienne-de-Maurs","15600","15184","84","15",638367.33,6401117.19,131.2,"très bonne",5385,55,"GPL",777.7,"Électricité",NA
"2515E0375488P","2025-02-03","C","appartement",NA,66,"Moyenne","10 Cite Pierre Terrisse 15000 Aurillac","15000","15014","84","15",655571.11,6425891.53,95,"moyenne",11348,171,"Gaz naturel",1161,"Gaz naturel",NA
"2515E0375678X","2025-02-03","D","maison",NA,100.1,"Moyenne","4 Rue Saint Michel 15100 Soulages","15100","15229","84","15",721552.09,6443326.92,190.2,"très bonne",22266.3,222,"Bois – Granulés (pellets) ou briquettes",2260.3,"Bois – Granulés (pellets) ou briquettes",NA
"2515E0620813E","2025-02-23","B","maison",NA,79,"Légère","5 Impasse Rene Dumont 15000 Aurillac","15000","15014","84","15",654619.29,6424832.01,124.4,"très bonne",8096.6,102,"Gaz naturel",972.2,"Électricité",NA
"2515E0686971S","2025-02-27","B","maison",NA,105.6,"Légère","Chemin du Clos Vert 15200 Mauriac","15200","15120","84","15",644738.06,6459900.05,171.7,"très bonne",9399.1,89,"Électricité",932.4,"Électricité",NA
"2515E0692638R","2025-02-25","C","maison",NA,103.3,"Légère","6 Allée des Combes 15270 Champs-sur-Tarentaine-Marchal","15270","15038","84","15",665629.1,6477878.9,303,"insuffisante",16662.7,161.3,"Bois – Bûches",1275,"Bois – Bûches",NA
"2515E0399080Z","2025-02-04","C","maison",NA,77.6,"Légère","1a Route du Puy Mary 15130 Saint-Simon","15130","15215","84","15",659453.97,6429542.66,130.2,"très bonne",8789.1,113,"Gaz naturel",1077.6,"Gaz naturel",NA
"2515E0480616Z","2025-02-11","D","maison",NA,184,"Légère","13 Rue Marcellin Boule 15120 Montsalvy","15120","15134","84","15",660419.29,6401049.06,528.9,"insuffisante",37194.5,202,"Électricité",3312.5,"Électricité",NA
"2515E0584910H","2025-02-19","E","maison",NA,110,"Légère","1 Grande Rue de l'Abbe Pradt 15160 Allanche","15160","15001","84","15",694842.49,6458967.97,163.3,"bonne",21304.7,193,"Fioul domestique",3161.4,"Fioul domestique",NA
"2515E0617031S","2025-02-23","C","appartement",NA,75.7,"Légère","5 Cité du Champ de Foire 15130 Arpajon-sur-Cère","15130","15012","84","15",657425.21,6422712.53,85.7,"moyenne",7499.3,99,"Gaz naturel",802.2,"Gaz naturel",NA
"2515E0401635G","2025-02-04","F","maison",NA,138.5,"Légère","Place le Carladès 15800 Vic-sur-Cère","15800","15258","84","15",670439.55,6431231.56,397.8,"insuffisante",33931.3,244.9,"Fioul domestique",5031,"Fioul domestique",NA
"2515E0810293W","2025-02-27","G","appartement",NA,51.6,"Légère","2 Rue de la Boulangerie 15500 Massiac","15500","15119","84","15",715534,6461411.92,165.3,"insuffisante",21985,426.2,"Électricité",2005,"Électricité",NA
"2515E0690128D","2025-02-27","D","maison",NA,85.6,"Légère","65 Rue Voltaire 15000 Aurillac","15000","15014","84","15",655364.24,6422761.94,184.1,"bonne",13861.6,161,"Gaz naturel",1585.1,"Gaz naturel",NA
"2515E0454910H","2025-02-09","D","appartement",NA,74,"Moyenne","3 Cite de Limagne 15000 Aurillac","15000","15014","84","15",656647.53,6426357.22,161.4,"moyenne",13186.4,178,"Gaz naturel",1306.4,"Gaz naturel",NA
"2515E0538199S","2025-02-16","E","appartement",NA,36,"Moyenne","18 Avenue Charles de Gaulle 15100 Saint-Flour","15100","15187","84","15",708135.65,6437212.6,121.9,"insuffisante",11586.7,321,"Électricité",1112.7,"Électricité",NA
"2515E0671977A","2025-02-12","G","maison",NA,95.9,"Moyenne","5 rue du four 15300 Laveissenet","15300","15100","84","15",691381.67,6443499.2,562.7,"insuffisante",74197.4,774,"Bois – Bûches",5945,"Bois – Bûches",NA
"2515E0517129I","2025-02-13","D","appartement",NA,56,"Légère","6 Cote de Reyne 15000 Aurillac","15000","15014","84","15",656418.74,6426231.97,127.9,"bonne",12430.1,221,"Gaz naturel",1421.8,"Gaz naturel",NA
"2515E0375814D","2025-02-02","F","maison",NA,130.7,"Lourde","1 Rue du Stade 15400 Menet","15400","15124","84","15",667335.71,6466522.1,383.6,"insuffisante",51076.9,390.7,"Électricité",4126,"Électricité",NA
"2515E0403049Q","2025-02-04","G","maison",NA,158.2,"Moyenne","11 route de saumiac 15250 Laroquevieille","15250","15095","84","15",662332.2,6435842.08,856.5,"insuffisante",78667.8,497,"Fioul domestique",10495,"Fioul domestique",NA
"2515E0427112D","2025-02-06","D","maison",NA,89.9,"Légère","la Contie 15250 Marmanhac","15250","15118","84","15",657309.04,6433232.68,216.9,"très bonne",18514.5,205,"GPL",2888.6,"GPL",NA
"2515E0539275C","2025-02-16","E","appartement",NA,56.7,"Légère","13 Rue du Monastere 15000 Aurillac","15000","15014","84","15",656393.2,6425885.39,117.7,"insuffisante",13236.1,233,"Gaz naturel",1477.7,"Gaz naturel",NA
"2515E0369449I","2025-02-02","D","maison",NA,157,"Légère","43 les Bouleaux 15130 Ytrac","15130","15267","84","15",650886.91,6421590.37,398.3,"moyenne",32990.3,210,"Gaz naturel",3434.1,"Gaz naturel",NA
"2515E0422053O","2025-02-06","E","maison",NA,78,"Légère","1 Le Vallon Sud 15600 Maurs","15600","15122","84","15",636384.25,6400791.91,267.8,"moyenne",25667.7,329,"Électricité",2321,"Électricité",NA
"2515E0515201E","2025-02-13","F","maison",NA,93.6,"Moyenne","7 Boulevard Arséne Vermenouze 15200 Mauriac","15200","15120","84","15",648331.21,6457840.49,350.6,"insuffisante",33479.3,357,"Fioul domestique",4734.5,"Fioul domestique",NA
"2515E0568025W","2025-02-18","D","maison",NA,125.1,"Moyenne","Lempre 15350 Champagnac","15350","15037","84","15",655167.7,6473780.94,313.2,"bonne",28847,230,"Gaz naturel",2641.7,"Gaz naturel",NA
"2515E0370851G","2025-02-02","D","appartement",NA,77.8,"Très lourde","15 Rue de la Jordanne 15000 Aurillac","15000","15014","84","15",655957.02,6424219.08,120.6,"insuffisante",16304.1,209,"Électricité",1517.3,"Électricité",NA
"2515E0375588L","2025-02-03","F","appartement",NA,38.8,"Légère","25bis Avenue Charles et Raymonde Périé 15200 Mauriac","15200","15120","84","15",647919.8,6458072.5,107.8,"moyenne",15063.8,388,"Électricité",1425.7,"Électricité",NA
"2515E0382885C","2025-02-03","G","appartement",NA,22,"Légère","2 Place du Foirail 15120 Montsalvy","15120","15134","84","15",660410.95,6400933.48,103.9,"moyenne",13473.1,612,"Électricité",1274.5,"Électricité",NA
"2515E0361382B","2025-02-02","D","maison",NA,100,"Moyenne","18 Rue Georges Brassens 15000 Aurillac","15000","15014","84","15",654699.93,6424559.19,192.5,"très bonne",24855.2,248,"Électricité",2250.7,"Électricité",NA
"2515E0691559E","2025-02-27","D","maison",NA,85.6,"Légère","1 Rue Voltaire 15000 Aurillac","15000","15014","84","15",655337.92,6422835.21,175.5,"bonne",13753.2,160,"Gaz naturel",1574.1,"Gaz naturel",NA
